Sample	Queue Length	Avg Waiting Time
1	8		1.9877406225158918
2	8		1.9260691979693274
3	8		1.9617887855028218
4	8		1.9807598160036854
5	8		1.9922582128553676
6	8		2.0062946892293527
7	8		2.0225949753100934
8	8		2.0266156044804036
9	8		2.025185550215203
10	8		2.032956159698753
11	8		2.018511120549097
12	8		2.0169172115909233
13	8		2.0226188024885294
14	8		2.015582435380954
15	8		2.0165497812779165
16	8		2.0179162331053497
17	8		2.015529751692424
18	8		2.0146367765895508
19	8		2.0147605114405223
20	8		2.0162330051381914
21	8		2.022437907225875
22	8		2.0240521489313186
23	8		2.021904509445461
24	8		2.021097719885486
25	8		2.0207312666420867
26	8		2.02184744923245
27	8		2.01676996996509
28	8		2.017114005010055
29	8		2.0218922182637136
30	8		2.020574418675959
31	8		2.021978876791498
32	8		2.0209980904762848
33	8		2.020184406592484
34	8		2.01909925900835
35	8		2.0198733858136855
36	8		2.0214452774257863
37	8		2.021567959374203
38	8		2.02322628384254
39	8		2.0243927182926065
40	8		2.026319031230233
41	8		2.0249656203436013
42	8		2.0259668072786376
43	8		2.02546272132841
44	8		2.022947839883768
45	8		2.0214750241656594
46	8		2.022700499439089
47	8		2.0255232894186643
48	8		2.0237455408903577
49	8		2.0245487592384195
50	8		2.024675598150212
51	8		2.023218963512208
52	8		2.0225946843285474
53	8		2.022692120707868
54	8		2.0199814276041206
55	8		2.0210371293509217
56	8		2.0206988194565416
57	8		2.021045027515008
58	8		2.021695527938357
59	8		2.022441899203491
60	8		2.022158932529052
61	8		2.0207834721758693
62	8		2.020819923710647
63	8		2.0205448547465616
64	8		2.0205762896502897
65	8		2.021041635698794
66	8		2.0203705251066304
67	8		2.022477994751431
68	8		2.0217584788562744
69	8		2.0211534883332956
70	8		2.0207743658860773
71	8		2.019887158150391
72	8		2.0196690156159627
73	8		2.019094950283994
74	8		2.018987618399897
75	8		2.0173850633390304
76	8		2.0173289822038667
77	8		2.0170182679301685
78	8		2.016897375629694
79	8		2.0163126048643374
80	8		2.0165877169650273
81	8		2.0163326749473907
82	8		2.0158375381973554
83	8		2.0148752041458398
84	8		2.014111629199881
85	8		2.0155813232655793
86	8		2.016481717116651
87	8		2.0153531869788166
88	8		2.0164031182873052
89	8		2.0158530551302754
90	8		2.013720819222613
91	8		2.013002662759633
92	8		2.012306993201613
93	8		2.0117360323102713
94	8		2.0114638078055633
95	8		2.011825060766834
96	8		2.0119978350641534
97	8		2.011654858327267
98	8		2.0111351711452317
99	8		2.011209657707858
100	8		2.0107618202664255
101	8		2.0102340544135164
102	8		2.0106484708590857
103	8		2.010803783615562
104	8		2.010675268980288
105	8		2.0102242578269824
106	8		2.0096398323536913
107	8		2.0101418986727366
108	8		2.009869049592549
109	8		2.0094569417568557
110	8		2.0086490637887966
111	8		2.0088565866384496
112	8		2.008690571496169
113	8		2.008431727778175
114	8		2.0081571545427614
